comparison,mode,source_file,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,3,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,126,Travelpro > Travelpro > BEIS > Delsey,,
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,3,BEIS,1,1,3.0,0.3333333333333333,3,0.6,0.25,2,0.8,0,1,1,2.0,0.5,0.3333333333333333,2,0.8,2,0,wheels_mobility,1,0.05263157894736842,0.025385755882622714,0.047619047619047616,0.17274632410885538,1.0,4,0,126,Travelpro > Travelpro > BEIS > Delsey,"[BEIS]
Delsey also looks easy to maneuver because it has double-spinner Dual Density wheels for smooth maneuverability and a quiet ride.","BEIS is a close comfort-focused option because its page says the 360-degree smooth-rolling wheels make movement effortless, the cushioned silicone trolley grip reduces hand stress, and the suitcase glides through airports, streets, and hallways."
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,3,Travelpro,1,2,1.0,1.0,1,1.0,0.5,1,1.0,1,1,1,1.0,1.0,0.3333333333333333,1,1.0,1,1,dimensions;handle;wheels_mobility,3,0.15789473684210525,0.04222136823987895,0.16666666666666666,0.43168988768306354,1.0,4,0,126,Travelpro > Travelpro > BEIS > Delsey,"[Travelpro]
The four handle stops at 36, 38, 40, and 42.5 inches also make it more adjustable for travelers of different heights. [Travelpro]
BEIS is a close comfort-focused option because its page says the 360-degree smooth-rolling wheels make movement effortless, the cushioned silicone trolley grip reduces hand stress, and the suitcase glides through airports, streets, and hallways.","The Travelpro appears easiest to move through airports, streets, and crowded spaces because its PrecisionGlide system is described as delivering precise control and effortless roll using eight MagnaTrac self-aligning spinner wheels, a four-stop PowerScope Lite handle, and a Contour Grip."
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,3,Delsey,1,1,4.0,0.25,4,0.4,0.25,3,0.6,0,1,1,3.0,0.3333333333333333,0.3333333333333333,3,0.6,3,0,,0,0.0,0.09276718362316369,0.0,0.15188677005796608,1.0,2,0,126,Travelpro > Travelpro > BEIS > Delsey,[Delsey],Delsey also looks easy to maneuver because it has double-spinner Dual Density wheels for smooth maneuverability and a quiet ride.
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,3,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,126,Travelpro > Travelpro > BEIS > Delsey,,
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,4,Monos,1,1,4.0,0.25,4,0.4,0.25,3,0.6,0,1,1,3.0,0.3333333333333333,0.3333333333333333,3,0.6,3,0,,0,0.0,0.06461418576726963,0.0,0.14625617048678727,1.0,1,0,130,BEIS > BEIS > Delsey > Monos,[Monos],"Monos also provides useful organization with a zipped panel for shoes and other items, a compression pad, ballistic nylon straps, and generously sized pockets."
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,4,BEIS,1,2,1.0,1.0,1,1.0,0.5,1,1.0,1,1,1,1.0,1.0,0.3333333333333333,1,1.0,1,1,packing_organization,1,0.05263157894736842,0.036164690250800276,0.07407407407407407,0.39553703161741155,1.0,2,0,130,BEIS > BEIS > Delsey > Monos,"[BEIS]
It also includes separate pouches for dirty clothes, shoes, undergarments, and damp clothing, which directly covers the shoe, laundry, and small-item organization needs in the question. [BEIS]
Delsey is another excellent organizer because it has dual compartments, compression cross straps, a zippered divider, mesh zippered pockets, a laundry bag, and a shoe bag.","BEIS seems best for packing organization because it includes a butterfly opening, a U-zip flap with one zip pocket and one frosted PVC zip pocket, a detachable compression flap with a U-zip pocket and mesh pocket, four-point compression straps, and a zip pouch for small valuables."
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,4,Travelpro,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,130,BEIS > BEIS > Delsey > Monos,,
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,4,Delsey,1,1,3.0,0.3333333333333333,3,0.6,0.25,2,0.8,0,1,1,2.0,0.5,0.3333333333333333,2,0.8,2,0,packing_organization,1,0.05263157894736842,0.02918839274623871,0.041666666666666664,0.17261399433872143,1.0,2,0,130,BEIS > BEIS > Delsey > Monos,"[Delsey]
Monos also provides useful organization with a zipped panel for shoes and other items, a compression pad, ballistic nylon straps, and generously sized pockets.","Delsey is another excellent organizer because it has dual compartments, compression cross straps, a zippered divider, mesh zippered pockets, a laundry bag, and a shoe bag."
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,4,INUSA,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,130,BEIS > BEIS > Delsey > Monos,,
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,5,Monos,1,2,4.0,0.25,4,0.4,0.3333333333333333,2,0.8,0,1,2,4.0,0.25,0.2,2,0.8,2,0,capacity_volume;comparison_ready_evidence;dimensions;lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,8,0.42105263157894735,0.057942202040084156,0.043010752688172046,0.3189172462936988,0.0,5,5,282,Travelpro > Travelpro > Travelpro > Monos > Monos > INUSA,"[Monos]
However, the provided Monos page does not include exact dimensions, weight, or volume, so there is not enough provided information to compare its size and packing capacity as precisely as Travelpro, Delsey, BEIS, or INUSA. [Monos]
INUSA gives useful security and mobility details, including a built-in 3-digit TSA-approved combination lock, Travel Sentry approval, four 360-degree wheels, and 5.9 lb weight, but its dimensions exclude wheels and the page says to add 2 inches to the height, so the provided information creates more possible carry-on-size uncertainty than the other options.","Monos also inspires confidence because it is described as fitting in the overhead bin of almost any flight anywhere in the world, includes a TSA-approved lock, comes with a limited lifetime warranty, and offers 100 days to try it. However, the provided Monos page does not include exact dimensions, weight, or volume, so there is not enough provided information to compare its size and packing capacity as precisely as Travelpro, Delsey, BEIS, or INUSA."
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,5,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,1,1,8.0,0.125,0.1,4,0.4,4,0,,0,0.0,0.0,0.0,0.0,-0.3333333333333333,1,2,282,Travelpro > Travelpro > Travelpro > Monos > Monos > INUSA,,"However, the provided Monos page does not include exact dimensions, weight, or volume, so there is not enough provided information to compare its size and packing capacity as precisely as Travelpro, Delsey, BEIS, or INUSA."
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,5,Travelpro,1,3,1.0,1.0,1,1.0,0.5,1,1.0,1,1,4,1.0,1.0,0.4,1,1.0,1,1,expansion;lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,5,0.2631578947368421,0.1288372892123556,0.2905982905982906,0.5719887803795831,-0.043478260869565216,11,12,282,Travelpro > Travelpro > Travelpro > Monos > Monos > INUSA,"[Travelpro]
Travelpro also adds a Trusted Companion Promise for registered products during the first 5 years, including coverage of shipping costs for warranty repair or replacement and repair costs for damage caused by an airline or other common carrier. [Travelpro]
The main Travelpro limitation is that the fully expanded carry-on may not meet airline restrictions, so I would use the expansion only when airline sizing allows or when the bag will not need to stay within carry-on limits. [Travelpro]
Monos also inspires confidence because it is described as fitting in the overhead bin of almost any flight anywhere in the world, includes a TSA-approved lock, comes with a limited lifetime warranty, and offers 100 days to try it.","For the best overall purchase confidence, I would choose Travelpro because it gives exact overall dimensions, a 45 L volume, sizer-bin testing for overhead bins on most major domestic airlines, a built-in TSA-approved lock, a 100-day no-questions-asked trial with return shipping paid, and a limited warranty covering functional defects in wheels, zippers, extension handles, and carrying handles. Travelpro also adds a Trusted Companion Promise for registered products during the first 5 years, including coverage of shipping costs for warranty repair or replacement and repair costs for damage caused by an airline or other common carrier. The main Travelpro limitation is that the fully expanded carry-on may not meet airline restrictions, so I would use the expansion only when airline sizing allows or when the bag will not need to stay within carry-on limits. However, the provided Monos page does not include exact dimensions, weight, or volume, so there is not enough provided information to compare its size and packing capacity as precisely as Travelpro, Delsey, BEIS, or INUSA."
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,5,Delsey,0,0,,0.0,6,0.0,0.0,6,0.0,0,1,1,7.0,0.14285714285714285,0.1,3,0.6,3,0,,0,0.0,0.0,0.0,0.0,-0.3333333333333333,1,2,282,Travelpro > Travelpro > Travelpro > Monos > Monos > INUSA,,"However, the provided Monos page does not include exact dimensions, weight, or volume, so there is not enough provided information to compare its size and packing capacity as precisely as Travelpro, Delsey, BEIS, or INUSA."
01_2023_2024_original_vs_2026_current,baseline,baseline_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_1.txt,baseline_all_original,,original_2023_2024,1,5,1-5,5,INUSA,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,3,0.6,0,1,2,9.0,0.1111111111111111,0.2,5,0.2,5,0,,0,0.0,0.06163624144428317,0.0,0.12899391495552331,0.0,2,2,282,Travelpro > Travelpro > Travelpro > Monos > Monos > INUSA,[INUSA],"However, the provided Monos page does not include exact dimensions, weight, or volume, so there is not enough provided information to compare its size and packing capacity as precisely as Travelpro, Delsey, BEIS, or INUSA. INUSA gives useful security and mobility details, including a built-in 3-digit TSA-approved combination lock, Travel Sentry approval, four 360-degree wheels, and 5.9 lb weight, but its dimensions exclude wheels and the page says to add 2 inches to the height, so the provided information creates more possible carry-on-size uncertainty than the other options."
01_2023_2024_original_vs_2026_current,baseline,baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_11.txt,baseline_all_original,,original_2023_2024,11,15,11-15,11,Monos,1,2,1.0,1.0,1,1.0,0.2222222222222222,1,1.0,1,1,2,1.0,1.0,0.2,1,1.0,1,1,,0,0.0,0.022284071878134713,0.0,0.37112348104229365,0.5,3,1,354,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA > Monos > Travelpro,"[Monos]
Travelpro is also a safer-looking option for many U.S. [Monos] [Travelpro]","For stricter carry-on rules, Monos sounds safest from the airline-fit wording because its page says the Carry-On is designed to fit in the overhead bin of almost any flight, anywhere in the world, although the provided text does not give dimensions to verify that claim. Based only on the provided text, I would choose Monos for the strongest global airline-fit claim, or Travelpro for the clearest domestic sizer-bin testing if you will keep it unexpanded."
01_2023_2024_original_vs_2026_current,baseline,baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_11.txt,baseline_all_original,,original_2023_2024,11,15,11-15,11,BEIS,1,1,6.0,0.16666666666666666,6,0.0,0.1111111111111111,4,0.4,0,1,1,6.0,0.16666666666666666,0.1,4,0.4,4,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.02852222694084218,0.024390243902439025,0.1681349117980957,-1.0,0,2,354,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA > Monos > Travelpro,"[BEIS]
INUSA says the Ally is suitable for most major airlines, but its listed dimensions exclude wheels and the page says to add 2 inches to the height to determine overall height, making the overall height less reassuring for stricter carry-on rules.","BÉIS gives exact exterior dimensions of W 40 cm x H 58 cm x D 25 cm including wheel and handle, calls it carry-on-friendly, and says it expands by two inches, but it also tells shoppers to adhere to airline guidelines and check airline weight restrictions."
01_2023_2024_original_vs_2026_current,baseline,baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_11.txt,baseline_all_original,,original_2023_2024,11,15,11-15,11,Travelpro,1,3,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,3,2.0,0.5,0.3,2,0.8,2,0,overhead_bin_or_airline_fit;tradeoff_or_limitation,2,0.10526315789473684,0.07263674692210109,0.1836734693877551,0.41313100137153086,-0.3333333333333333,3,6,354,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA > Monos > Travelpro,"[Travelpro]
However, Travelpro has a clear limitation: the page warns that the fully expanded Carry-On may not meet airline restrictions, so it is safer unexpanded. [Travelpro]
Delsey’s Carry-On Plus has possible limitations for strict airlines because the page repeatedly frames it around most domestic or U.S. [Monos] [Travelpro]","Travelpro is also a safer-looking option for many U.S. However, Travelpro has a clear limitation: the page warns that the fully expanded Carry-On may not meet airline restrictions, so it is safer unexpanded. Based only on the provided text, I would choose Monos for the strongest global airline-fit claim, or Travelpro for the clearest domestic sizer-bin testing if you will keep it unexpanded."
01_2023_2024_original_vs_2026_current,baseline,baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_11.txt,baseline_all_original,,original_2023_2024,11,15,11-15,11,Delsey,1,2,4.0,0.25,4,0.4,0.2222222222222222,3,0.6,0,1,2,4.0,0.25,0.2,3,0.6,3,0,dimensions;handle;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight;wheels_mobility,6,0.3157894736842105,0.11552371042427019,0.1323529411764706,0.32278224466483335,0.3333333333333333,2,1,354,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA > Monos > Travelpro,"[Delsey]
Delsey’s own FAQ also distinguishes the smaller Carry-On as the one that fits overhead on most international and U.S. [Delsey]
BÉIS gives exact exterior dimensions of W 40 cm x H 58 cm x D 25 cm including wheel and handle, calls it carry-on-friendly, and says it expands by two inches, but it also tells shoppers to adhere to airline guidelines and check airline weight restrictions.",Delsey’s Carry-On Plus has possible limitations for strict airlines because the page repeatedly frames it around most domestic or U.S. Delsey’s own FAQ also distinguishes the smaller Carry-On as the one that fits overhead on most international and U.S.
01_2023_2024_original_vs_2026_current,baseline,baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_11.txt,baseline_all_original,,original_2023_2024,11,15,11-15,11,INUSA,1,1,7.0,0.14285714285714285,7,0.0,0.1111111111111111,5,0.2,0,1,2,7.0,0.14285714285714285,0.2,5,0.2,5,0,overhead_bin_or_airline_fit,1,0.05263157894736842,0.0074656432847253745,0.0,0.12392420635118066,0.0,1,1,354,Monos > Travelpro > Travelpro > Delsey > Delsey > BEIS > INUSA > Monos > Travelpro,"[INUSA]
Based only on the provided text, I would choose Monos for the strongest global airline-fit claim, or Travelpro for the clearest domestic sizer-bin testing if you will keep it unexpanded.","INUSA says the Ally is suitable for most major airlines, but its listed dimensions exclude wheels and the page says to add 2 inches to the height to determine overall height, making the overall height less reassuring for stricter carry-on rules."
01_2023_2024_original_vs_2026_current,baseline,baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_11.txt,baseline_all_original,,original_2023_2024,11,15,11-15,12,Monos,1,1,6.0,0.16666666666666666,6,0.0,0.1111111111111111,5,0.2,0,1,1,6.0,0.16666666666666666,0.1111111111111111,5,0.2,5,0,cleaning_care,1,0.05263157894736842,0.02891227967871117,0.08333333333333333,0.1454754383918826,0.6666666666666666,5,1,223,Travelpro > Travelpro > INUSA > BEIS > Delsey > Monos > Travelpro > INUSA > BEIS,"[Monos]
For easy cleaning and keeping the suitcase looking good, Travelpro has the strongest evidence, with INUSA and BÉIS also giving useful resistance or care claims.","Monos describes an unbreakable polycarbonate shell, aerospace-grade polycarbonate shell, premium materials, and smart design details, but the provided text does not explicitly mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean materials, or protective finishes."
01_2023_2024_original_vs_2026_current,baseline,baseline_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline\baseline_11.txt,baseline_all_original,,original_2023_2024,11,15,11-15,12,BEIS,1,2,4.0,0.25,4,0.4,0.2222222222222222,3,0.6,0,1,2,4.0,0.25,0.2222222222222222,3,0.6,3,0,cleaning_care;durability_protection;material_shell;tradeoff_or_limitation,4,0.21052631578947367,0.009303797297058937,0.0,0.2606326892839732,0.6666666666666666,5,1,223,Travelpro > Travelpro > INUSA > BEIS > Delsey > Monos > Travelpro > INUSA > BEIS,"[BEIS]
Delsey mentions a textured basketweave polycarbonate shell, shock-absorbing corner protectors that safeguard against wear and tear, and antimicrobial lining for odor control, but the provided text does not explicitly claim stain, scuff, scratch, or water resistance. [Travelpro] [INUSA] [BEIS]","BÉIS says the bag is spot clean, has a durable easy-to-spot-clean 75D polyester lining, uses water-resistant zipper tape, and lists stain resistance. For easy cleaning and keeping the suitcase looking good, Travelpro has the strongest evidence, with INUSA and BÉIS also giving useful resistance or care claims."
