comparison,mode,source_file,source_path,run_type,focal_current_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
01_2023_2024_original_vs_2026_current,one_product_current,away_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_1.txt,one_product_current,Away,original_2023_2024,1,5,1-5,5,July,1,1,3.0,0.3333333333333333,3,0.6,0.2,2,0.8,0,1,1,4.0,0.25,0.16666666666666666,2,0.8,2,0,overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,3,0.15789473684210525,0.047241273006274634,0.03389830508474576,0.19611194773238785,0.6,4,1,235,Away > Away > July > BR > Century,"[July] Briggs & Riley has the strongest repair promise because its guarantee says it will repair a broken or damaged bag free of charge with no proof of purchase and no questions asked, but the page frames it as an ultimate domestic carry-on that compresses for most US overhead bins, so it is less globally reassuring from the provided text.","July is another confidence-building choice because it lists 42 L capacity, total linear dimensions of 45 inches, approval to fit as carry-on for Australian and international standards, an integrated TSA lock, lifetime warranty on manufacturing faults, and 100-day returns for unpersonalized items."
01_2023_2024_original_vs_2026_current,one_product_current,away_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_1.txt,one_product_current,Away,original_2023_2024,1,5,1-5,5,Rimowa,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,235,Away > Away > July > BR > Century,,
01_2023_2024_original_vs_2026_current,one_product_current,away_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_11.txt,one_product_current,Away,current_2026,11,15,11-15,11,Away,1,1,1.0,1.0,1,1.0,0.16666666666666666,1,1.0,1,1,2,1.0,1.0,0.16666666666666666,1,1.0,1,1,dimensions;overhead_bin_or_airline_fit;wheels_mobility,3,0.15789473684210525,0.0819649000895054,0.125,0.3500552607196554,1.0,3,0,268,Away > July > BR > Century > July > Rimowa,"[Away] July gives exterior dimensions including wheels of 21.5"" H x 15"" W x 8.5"" D, says its total linear dimension is 45"", and states it is approved to fit as carry-on for all Australian and International standards.","The safest options for stricter carry-on rules appear to be Away and July, because they give the strongest airline-fit language and full exterior measurements. Away is the smaller “standard international-compliant” size, gives exterior measurements including wheels of 21.7"" x 14.4"" x 9"", and says it is designed to fit overhead bins on most major airlines, including international carriers."
01_2023_2024_original_vs_2026_current,one_product_current,away_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_11.txt,one_product_current,Away,original_2023_2024,11,15,11-15,11,BR,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,3,0.6,0,1,2,5.0,0.2,0.16666666666666666,3,0.6,3,0,expansion;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.06385189072910051,0.2,0.22434932551424117,0.3333333333333333,2,1,268,Away > July > BR > Century > July > Rimowa,"[Briggs & Riley] Hartmann lists 22"" x 14"" x 9"" with 1.5"" expansion and warns that carry-on allowances vary by airline and that an overstuffed bag may not be accepted.","The options with possible size limitations are Briggs & Riley, Hartmann, July, and RIMOWA. Briggs & Riley is described as an “ultimate domestic carry-on” that compresses for an easy fit in most US overhead bins, but its exterior depth is listed as 9-11.5 inches, so the expanded depth may be a problem on stricter airlines."
01_2023_2024_original_vs_2026_current,one_product_current,away_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_11.txt,one_product_current,Away,original_2023_2024,11,15,11-15,11,Century,1,1,4.0,0.25,4,0.4,0.16666666666666666,4,0.4,0,1,2,6.0,0.16666666666666666,0.16666666666666666,4,0.4,4,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.02474299311236082,0.0,0.16986087932422655,0.0,2,2,268,Away > July > BR > Century > July > Rimowa,"[Hartmann] July has strong airline-fit language, but it is also described as designed to hold the maximum amount allowed inside the cabin, so a shopper who wants extra margin should double-check the 15"" width against the airline’s rules.","The options with possible size limitations are Briggs & Riley, Hartmann, July, and RIMOWA. Hartmann lists 22"" x 14"" x 9"" with 1.5"" expansion and warns that carry-on allowances vary by airline and that an overstuffed bag may not be accepted."
01_2023_2024_original_vs_2026_current,one_product_current,away_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_11.txt,one_product_current,Away,original_2023_2024,11,15,11-15,11,July,1,2,2.0,0.5,2,0.8,0.3333333333333333,2,0.8,0,1,4,2.0,0.5,0.3333333333333333,2,0.8,2,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.04163909406354183,0.06382978723404255,0.31614790093290246,0.42857142857142855,5,2,268,Away > July > BR > Century > July > Rimowa,"[July]

The options with possible size limitations are Briggs & Riley, Hartmann, July, and RIMOWA. [July] RIMOWA lists 21.7"" x 15.8"" x 9.1"" and does not provide airline-fit language in the supplied text, so the width and depth should be double-checked for stricter carriers.","The safest options for stricter carry-on rules appear to be Away and July, because they give the strongest airline-fit language and full exterior measurements. July gives exterior dimensions including wheels of 21.5"" H x 15"" W x 8.5"" D, says its total linear dimension is 45"", and states it is approved to fit as carry-on for all Australian and International standards. The options with possible size limitations are Briggs & Riley, Hartmann, July, and RIMOWA. July has strong airline-fit language, but it is also described as designed to hold the maximum amount allowed inside the cabin, so a shopper who wants extra margin should double-check the 15"" width against the airline’s rules."
01_2023_2024_original_vs_2026_current,one_product_current,away_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_11.txt,one_product_current,Away,original_2023_2024,11,15,11-15,11,Rimowa,1,1,6.0,0.16666666666666666,6,0.0,0.16666666666666666,5,0.2,0,1,2,8.0,0.125,0.16666666666666666,5,0.2,5,0,,0,0.0,0.10056033310850526,0.0,0.13677873328836773,0.0,1,1,268,Away > July > BR > Century > July > Rimowa,[RIMOWA],"The options with possible size limitations are Briggs & Riley, Hartmann, July, and RIMOWA. RIMOWA lists 21.7"" x 15.8"" x 9.1"" and does not provide airline-fit language in the supplied text, so the width and depth should be double-checked for stricter carriers."
01_2023_2024_original_vs_2026_current,one_product_current,away_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_11.txt,one_product_current,Away,current_2026,11,15,11-15,12,Away,1,1,4.0,0.25,4,0.4,0.16666666666666666,3,0.6,0,1,1,4.0,0.25,0.16666666666666666,3,0.6,3,0,cleaning_care;dimensions;durability_protection;material_shell;tradeoff_or_limitation,5,0.2631578947368421,0.03699028013460535,0.0967741935483871,0.20787909733988089,0.2,3,2,212,July > July > BR > Away > Century > Rimowa,"[Away] Hartmann says the exterior is durable 100% polycarbonate with metallic film, but the supplied text does not say it is stain-resistant, scuff-resistant, scratch-resistant, water-resistant, or wipe-clean.","Away mentions a durable lightweight 100% polycarbonate shell and a water-resistant polyester laundry bag, but the supplied text does not claim that the shell is stain-resistant, scuff-resistant, scratch-resistant, or wipe-clean."
01_2023_2024_original_vs_2026_current,one_product_current,away_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_11.txt,one_product_current,Away,original_2023_2024,11,15,11-15,12,BR,1,1,3.0,0.3333333333333333,3,0.6,0.16666666666666666,2,0.8,0,1,1,3.0,0.3333333333333333,0.16666666666666666,2,0.8,2,0,cleaning_care;durability_protection;material_shell;packing_organization;tradeoff_or_limitation;weight,6,0.3157894736842105,0.03495889407519289,0.027777777777777776,0.22431634021854735,0.0,2,2,212,July > July > BR > Away > Century > Rimowa,"[Briggs & Riley] Away mentions a durable lightweight 100% polycarbonate shell and a water-resistant polyester laundry bag, but the supplied text does not claim that the shell is stain-resistant, scuff-resistant, scratch-resistant, or wipe-clean.","Briggs & Riley says its ballistic nylon fabric resists wear and that the bag has impact-resistant corner guards, so it provides a durability and wear-resistance claim, but the supplied text does not mention stain resistance, water resistance, wipe-clean material, or scratch resistance."
01_2023_2024_original_vs_2026_current,one_product_current,away_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_11.txt,one_product_current,Away,original_2023_2024,11,15,11-15,12,Century,1,1,5.0,0.2,5,0.2,0.16666666666666666,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,cleaning_care;dimensions;durability_protection;material_shell;tradeoff_or_limitation,5,0.2631578947368421,0.03321666774827603,0.043478260869565216,0.18912998496079175,-0.3333333333333333,1,2,212,July > July > BR > Away > Century > Rimowa,"[Hartmann] RIMOWA lists a polycarbonate outside and polyjacquard interior, but the supplied text does not include cleaning, stain, scuff, scratch, or water-resistance claims.","Hartmann says the exterior is durable 100% polycarbonate with metallic film, but the supplied text does not say it is stain-resistant, scuff-resistant, scratch-resistant, water-resistant, or wipe-clean."
01_2023_2024_original_vs_2026_current,one_product_current,away_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\supplementary_check\results\shopping_answers\01_2023_2024_original_vs_2026_current\away_11.txt,one_product_current,Away,original_2023_2024,11,15,11-15,12,July,1,2,1.0,1.0,1,1.0,0.3333333333333333,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,cleaning_care;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.09584931536763955,0.09876543209876543,0.45328292350237787,0.0,3,3,212,July > July > BR > Away > Century > Rimowa,"[July] July also describes its shell as aerospace-grade German polycarbonate and says aluminum bumpers add extra protection on hard drops, which supports durability but is not the same as a scratch-proof or scuff-proof claim. [July]

Briggs & Riley says its ballistic nylon fabric resists wear and that the bag has impact-resistant corner guards, so it provides a durability and wear-resistance claim, but the supplied text does not mention stain resistance, water resistance, wipe-clean material, or scratch resistance.","July gives the clearest cleaning and appearance-related claims because it mentions water-resistant and stain-proof nylon lining, a nylon stain-proof laundry bag, and stain-resistant lining that makes accidents easy to clean up. July also describes its shell as aerospace-grade German polycarbonate and says aluminum bumpers add extra protection on hard drops, which supports durability but is not the same as a scratch-proof or scuff-proof claim."
