comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,answer_word_count,citation_sequence,cited_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,3,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,116,Travelpro > BEIS > Delsey > INUSA,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,1,5,1-5,3,BEIS,1,1,2.0,0.5,2,0.8,0,comparison_ready_evidence;handle;tradeoff_or_limitation;wheels_mobility,4,0.21052631578947367,0.04908947565592517,0.03225806451612903,0.24009520129983247,116,Travelpro > BEIS > Delsey > INUSA,"[BEIS] Delsey and INUSA also offer 360-degree or multi-directional spinner wheels, but their pages provide less detail about control features than Travelpro’s self-aligning wheel and adjustable-handle system."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,3,Travelpro,1,1,1.0,1.0,1,1.0,1,handle;wheels_mobility,2,0.10526315789473684,0.02823018524304643,0.023809523809523808,0.31360343053231854,116,Travelpro > BEIS > Delsey > INUSA,"[Travelpro] BÉIS may be especially appealing if you want comfort and easy movement beyond the terminal, because its page specifically says the 360-degree wheels help it glide through terminals, streets, and hallways, and its cushioned trolley handle is meant to reduce hand strain."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,3,Delsey,1,1,3.0,0.3333333333333333,3,0.6,0,,0,0.0,0.041692950578616925,0.0,0.15833859011572338,116,Travelpro > BEIS > Delsey > INUSA,[Delsey] [INUSA]
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,3,INUSA,1,1,4.0,0.25,4,0.4,0,,0,0.0,0.027701571482725576,0.0,0.13887364762987844,116,Travelpro > BEIS > Delsey > INUSA,[Delsey] [INUSA]
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,4,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,comparison_ready_evidence;packing_organization;tradeoff_or_limitation,3,0.15789473684210525,0.02052445110932629,0.0,0.1856838375902863,134,BEIS > Delsey > Monos > INUSA,"[Monos] The provided INUSA text only mentions tie-down straps and ample storage space, so it does not provide enough detail to rank it highly for compartments or specialty organization."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,1,5,1-5,4,BEIS,1,1,1.0,1.0,1,1.0,1,packing_organization,1,0.05263157894736842,0.015382990148991112,0.0,0.2969362471526052,134,BEIS > Delsey > Monos > INUSA,"[BEIS] Delsey is the next-best organization pick because it includes dual compartments, compression cross straps, a zippered divider, mesh zippered pockets, and included laundry and shoe bags."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,4,Travelpro,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,134,BEIS > Delsey > Monos > INUSA,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,4,Delsey,1,1,2.0,0.5,2,0.8,0,dimensions;packing_organization,2,0.10526315789473684,0.03300037650747705,0.04,0.21698604021377615,134,BEIS > Delsey > Monos > INUSA,"[Delsey] Monos also has thoughtful interior organization, including a zipped panel for shoes and other items, a compression pad, ballistic nylon straps, and generously sized pockets."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,4,INUSA,1,1,4.0,0.25,4,0.4,0,,0,0.0,0.06163624144428317,0.0,0.14566058162218998,134,BEIS > Delsey > Monos > INUSA,[INUSA]
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,5,Monos,1,1,3.0,0.3333333333333333,2,0.8,0,comparison_ready_evidence;lock_security;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.061303245944742686,0.07317073170731707,0.21534152210294083,186,Travelpro > Travelpro > Monos > INUSA,"[Monos] The provided INUSA text says it has a TSA-approved lock and is suitable for most major airlines, but it does not provide warranty or trial details, so there is not enough information to rate it as highly on purchase confidence."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,1,5,1-5,5,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,186,Travelpro > Travelpro > Monos > INUSA,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,5,Travelpro,1,2,1.0,1.0,1,1.0,1,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.09774133310699992,0.2361111111111111,0.4637368631126281,186,Travelpro > Travelpro > Monos > INUSA,"[Travelpro] Travelpro also clearly warns that the fully expanded carry-on may not meet airline restrictions, which is useful for avoiding surprises. [Travelpro] Monos is also confidence-inspiring because its page says the Carry-On is designed to fit in the overhead bin of almost any flight, comes with a limited lifetime warranty, and has a 100-day try-it period, but the provided text does not include dimensions or specific travel-limitation caveats."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,5,Delsey,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,186,Travelpro > Travelpro > Monos > INUSA,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_1.txt,one_product_geo_rewrite,BEIS,original_2023_2024,1,5,1-5,5,INUSA,1,1,4.0,0.25,3,0.6,0,,0,0.0,0.06163624144428317,0.0,0.14566058162218998,186,Travelpro > Travelpro > Monos > INUSA,[INUSA]
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,11,Monos,1,2,1.0,1.0,1,1.0,1,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation,3,0.15789473684210525,0.07859923106014274,0.06493506493506493,0.423705719987376,260,Monos > Travelpro > Travelpro > Monos > Delsey > BEIS > INUSA,"[Monos] [Travelpro]
Travelpro is the clearest choice if you mainly fly major domestic airlines and use it unexpanded, because the page gives overall dimensions and says the fully expanded Carry-On may not meet airline restrictions. [Monos]
Delsey has possible size limitations for stricter or international flights because this product is the Carry-On Plus, described as a large carry-on that fits most domestic airlines, and the FAQ says the larger Carry-On Plus fits most US airlines while the smaller Carry-On fits most international and US airlines."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,11,15,11-15,11,BEIS,1,1,6.0,0.16666666666666666,4,0.4,0,dimensions;tradeoff_or_limitation;wheels_mobility,3,0.15789473684210525,0.024644191449202442,0.02702702702702703,0.15722850637898228,260,Monos > Travelpro > Travelpro > Monos > Delsey > BEIS > INUSA,"[BEIS]
INUSA also needs a double-check because it says the bag is suitable for most major airlines, but its dimension table excludes wheels and tells shoppers to add 2 inches to the height to determine overall height."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,11,Travelpro,1,2,2.0,0.5,2,0.8,0,capacity_volume;dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,5,0.2631578947368421,0.08024632312826221,0.17391304347826086,0.36143446676142665,260,Monos > Travelpro > Travelpro > Monos > Delsey > BEIS > INUSA,"[Monos] [Travelpro]
Travelpro is the clearest choice if you mainly fly major domestic airlines and use it unexpanded, because the page gives overall dimensions and says the fully expanded Carry-On may not meet airline restrictions. [Travelpro]
Monos has the broadest “almost any flight, anywhere in the world” language, but the provided text does not include exact dimensions, weight, or volume, so a shopper should double-check measurements before buying."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,11,Delsey,1,1,5.0,0.2,3,0.6,0,dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation;weight,4,0.21052631578947367,0.06668837553680737,0.04878048780487805,0.18609334476932127,260,Monos > Travelpro > Travelpro > Monos > Delsey > BEIS > INUSA,"[Delsey]
BEIS has possible size limitations because it expands an extra two inches, the page tells shoppers to check airline guidelines and weight restrictions, and the provided text does not say it was sizer-bin tested or that it fits most airlines."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,11,INUSA,1,1,7.0,0.14285714285714285,5,0.2,0,,0,0.0,0.06163624144428317,0.0,0.12423201019361853,260,Monos > Travelpro > Travelpro > Monos > Delsey > BEIS > INUSA,[INUSA]
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,12,Monos,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.06461418576726963,0.0,0.13625617048678726,178,Travelpro > BEIS > INUSA > Delsey > Monos,[Monos]
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,11,15,11-15,12,BEIS,1,1,2.0,0.5,2,0.8,0,cleaning_care;durability_protection;material_shell;sustainability,4,0.21052631578947367,0.009927864356970885,0.041666666666666664,0.23367416936262225,178,Travelpro > BEIS > INUSA > Delsey > Monos,"[BEIS]
INUSA also gives direct protective-finish language, saying the PC/ABS-engineered material has a micro diamond finish and a water/scratch-resistant finish."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,12,Travelpro,1,1,1.0,1.0,1,1.0,1,cleaning_care;comparison_ready_evidence;durability_protection;lock_security,4,0.21052631578947367,0.024826183906339967,0.11764705882352941,0.34805089209602547,178,Travelpro > BEIS > INUSA > Delsey > Monos,"[Travelpro]
BEIS mentions practical cleaning and stain-related details: care is listed as spot clean, the lining is durable and easy to spot clean, the zipper tape is water resistant, and the feature list includes stain resistance."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,12,Delsey,1,1,4.0,0.25,4,0.4,0,cleaning_care;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.01908652184271461,0.03225806451612903,0.19462092632666403,178,Travelpro > BEIS > INUSA > Delsey > Monos,"[Delsey]
Monos describes an unbreakable polycarbonate shell and premium materials, but the provided text does not mention stain resistance, scuff resistance, scratch resistance, water resistance, wipe-clean care, or a protective finish."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,12,INUSA,1,1,3.0,0.3333333333333333,3,0.6,0,cleaning_care;comparison_ready_evidence;durability_protection;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.014687953468854657,0.0,0.20556916964113933,178,Travelpro > BEIS > INUSA > Delsey > Monos,"[INUSA]
Delsey mentions protective durability details, including shock-absorbing corner protectors that help safeguard against wear and tear, plus antimicrobial lining for odor control, but the provided text does not specifically claim stain resistance, scuff resistance, scratch resistance, water resistance, or wipe-clean materials."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,13,Monos,1,1,3.0,0.3333333333333333,2,0.8,0,durability_protection;material_shell;sustainability,3,0.15789473684210525,0.02656605914970141,0.0,0.18689215919836136,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Monos] [BEIS] [Delsey]
BEIS emphasizes durability rather than sustainability by saying its body is 100% virgin polycarbonate and that virgin materials guarantee higher durability."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,geo_rewrite_2023_2024,11,15,11-15,13,BEIS,1,2,4.0,0.25,3,0.6,0,durability_protection;material_shell;sustainability;tradeoff_or_limitation,4,0.21052631578947367,0.03956468634691147,0.11363636363636363,0.28373032163939826,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Monos] [BEIS] [Delsey]
BEIS emphasizes durability rather than sustainability by saying its body is 100% virgin polycarbonate and that virgin materials guarantee higher durability. [BEIS]
Travelpro and INUSA provide durability information, but the provided text does not give concrete sustainability-related claims for either product."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,13,Travelpro,1,1,7.0,0.14285714285714285,4,0.4,0,durability_protection;sustainability;tradeoff_or_limitation,3,0.15789473684210525,0.012110365498212408,0.02564102564102564,0.14975193621897925,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Travelpro] [INUSA]
For a shopper who wants sustainability plus durability based only on these pages, Delsey is the best-supported option, but the sustainability evidence is not strong enough to treat it as fully verified without checking recycled-material specifics."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,13,Delsey,1,4,1.0,1.0,1,1.0,1,comparison_ready_evidence;durability_protection;material_shell;sustainability;tradeoff_or_limitation,5,0.2631578947368421,0.05023573438620892,0.03571428571428571,0.518035868681753,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Delsey]
However, the Delsey evidence is still incomplete because the provided text does not say which parts are recycled, the percentage of recycled content, or any certification. [Delsey]
Monos, BEIS, and Delsey mention vegan leather details or trim, which is a concrete responsible-material detail if the shopper cares about animal-free materials, but the provided text does not connect those details to environmental sustainability. [Monos] [BEIS] [Delsey]
BEIS emphasizes durability rather than sustainability by saying its body is 100% virgin polycarbonate and that virgin materials guarantee higher durability. [Delsey]"
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,beis_2023_2024vsGEO_11.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\beis_2023_2024vsGEO_11.txt,one_product_geo_rewrite,BEIS,original_2023_2024,11,15,11-15,13,INUSA,1,1,8.0,0.125,5,0.2,0,durability_protection;sustainability;tradeoff_or_limitation,3,0.15789473684210525,0.013012288092889457,0.0,0.14251473832033226,201,Delsey > Delsey > Monos > BEIS > Delsey > BEIS > Travelpro > INUSA > Delsey,"[Travelpro] [INUSA]
For a shopper who wants sustainability plus durability based only on these pages, Delsey is the best-supported option, but the sustainability evidence is not strong enough to treat it as fully verified without checking recycled-material specifics."
