comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,answer_word_count,citation_sequence,cited_answer_sentences
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,3,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,154,Travelpro > Travelpro > Delsey > INUSA,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,3,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,154,Travelpro > Travelpro > Delsey > INUSA,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,3,Travelpro,1,2,1.0,1.0,1,1.0,1,handle;overhead_bin_or_airline_fit;wheels_mobility,3,0.15789473684210525,0.08817039414709656,0.25,0.453379692864507,154,Travelpro > Travelpro > Delsey > INUSA,"[Travelpro]
Its page also says the self-aligning magnetic wheels glide effortlessly in any direction, the airline-grade aluminum extension handle minimizes wobble and adjusts to four heights, and the system is meant for crowded terminals and rolling to the gate. [Travelpro]
Delsey is a close runner-up for mixed airport and street use because its page specifically mentions moving through airports and demanding city streets, with soft-touch handles and dual-density wheels for precise, effortless handling."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,3,Delsey,1,1,3.0,0.3333333333333333,2,0.8,0,handle;weight;wheels_mobility,3,0.15789473684210525,0.020201407086104885,0.0,0.18561922878564205,154,Travelpro > Travelpro > Delsey > INUSA,"[Delsey]
INUSA may be easiest to lift or carry because it is the lightest listed option at 5.9 lb, and its page also describes a 360° multiwheel system for stable, effortless steering and a stage-free telescopic handle for smooth maneuverability."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,3,INUSA,1,1,4.0,0.25,3,0.6,0,,0,0.0,0.029946464500998745,0.0,0.1393226262335331,154,Travelpro > Travelpro > Delsey > INUSA,[INUSA]
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,4,Monos,1,1,4.0,0.25,3,0.6,0,,0,0.0,0.03954311294163617,0.0,0.14124195592166056,153,BEIS > BEIS > Travelpro > Monos,[Monos]
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,4,BEIS,1,2,1.0,1.0,1,1.0,1,cleaning_care;dimensions;durability_protection;electronics_convenience;expansion;lock_security;packing_organization,7,0.3684210526315789,0.09830765843293927,0.17647058823529413,0.4864829971148645,153,BEIS > BEIS > Travelpro > Monos,"[BEIS]
BÉIS also includes a detachable compression flap with a U-zip pocket, mesh backing, four-point compression straps, and expandable space, which makes it especially useful for overpackers trying to keep categories separated. [BEIS]
Travelpro is the next-best organization choice because it has interior zippered divider panels, removable shoe bags, a water-resistant pocket for damp or spill-prone items, a hidden tracking-device sleeve, and 2"" expansion."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,4,Travelpro,1,1,3.0,0.3333333333333333,2,0.8,0,packing_organization,1,0.05263157894736842,0.05954907548255893,0.10810810810810811,0.1886523471022017,153,BEIS > BEIS > Travelpro > Monos,"[Travelpro]
Monos is also well organized, with a built-in removable compression pad with a zippered pocket, ballistic nylon straps, a zipped panel for shoes and other items, generously placed pockets, an included laundry bag, and two shoe bags."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,4,Delsey,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,153,BEIS > BEIS > Travelpro > Monos,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,4,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,153,BEIS > BEIS > Travelpro > Monos,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,5,Monos,1,3,1.0,1.0,1,1.0,1,dimensions;lock_security;overhead_bin_or_airline_fit;warranty_trial_return;wheels_mobility,5,0.2631578947368421,0.18281705311857224,0.47674418604651164,0.6107066174780597,268,Monos > Monos > Monos > Travelpro > Delsey > BEIS > INUSA,"[Monos]
Monos lists 22"" x 14"" x 9"" exterior measurements including wheels and fixed handles, says the bag fits the baggage sizer and overhead bins of all major airlines in North America, Europe, Asia, and Oceania, and includes a TSA-Accepted combination lock. [Monos]
Monos also provides a 100-day trial for unused items in brand-new condition with original packaging and says every piece is backed by a limited lifetime warranty. [Monos]
Travelpro also gives strong purchase confidence with sizer-bin testing for most major U.S."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,5,BEIS,1,1,6.0,0.16666666666666666,4,0.4,0,comparison_ready_evidence;lock_security;tradeoff_or_limitation;warranty_trial_return,4,0.21052631578947367,0.023912953952464896,0.03125,0.1682420206150544,268,Monos > Monos > Monos > Travelpro > Delsey > BEIS > INUSA,"[BEIS]
INUSA has TSA-approved locks, says it is suitable for most major airlines, and offers a 10-year warranty after registration, but the provided text does not include return or trial details."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,5,Travelpro,1,1,4.0,0.25,2,0.8,0,lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;trip_length;warranty_trial_return,5,0.2631578947368421,0.07558679129363312,0.09523809523809523,0.21536798482514266,268,Monos > Monos > Monos > Travelpro > Delsey > BEIS > INUSA,"[Travelpro]
Delsey has a 10-year limited worldwide warranty, a 30-day return policy for unused merchandise, a TSA-Accepted lock, and a 3-5 day trip length, but the provided page does not state that it fits overhead bins or airline sizers."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,5,Delsey,1,1,5.0,0.2,3,0.6,0,capacity_volume;comparison_ready_evidence;lock_security;overhead_bin_or_airline_fit;tradeoff_or_limitation;warranty_trial_return;weight,7,0.3684210526315789,0.06391215486059175,0.0,0.20979997483176746,268,Monos > Monos > Monos > Travelpro > Delsey > BEIS > INUSA,"[Delsey]
BÉIS has useful features such as a TSA lock, weight indicator, 49-61 L capacity, and limited lifetime luggage warranty, but the provided page says to check airline guidelines and weight-limit restrictions and does not include return or trial details."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_1_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_1_curr.txt,baseline_all_current_2026,,current_2026,1,5,1-5,5,INUSA,1,1,7.0,0.14285714285714285,5,0.2,0,,0,0.0,0.029946464500998745,0.0,0.11789405480496165,268,Monos > Monos > Monos > Travelpro > Delsey > BEIS > INUSA,[INUSA]
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,6,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,140,Delsey > Delsey > BEIS,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,6,BEIS,1,1,3.0,0.3333333333333333,2,0.8,0,,0,0.0,0.0,0.0,0.15,140,Delsey > Delsey > BEIS,[BEIS]
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,6,Travelpro,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,140,Delsey > Delsey > BEIS,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,6,Delsey,1,2,1.0,1.0,1,1.0,1,capacity_volume;dimensions;overhead_bin_or_airline_fit;tradeoff_or_limitation,4,0.21052631578947367,0.05096827838462622,0.0975609756097561,0.43359973184295014,140,Delsey > Delsey > BEIS,"[Delsey]
The key travel-size limitation is that its listed exterior size is 22.75 in. [Delsey]
If you want even more listed capacity while staying in a carry-on category, the BEIS Carry-On Roller offers 49-61 L and 2 in."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,6,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,140,Delsey > Delsey > BEIS,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,7,Monos,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,183,Travelpro > Travelpro > Travelpro > Travelpro > Delsey,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,7,BEIS,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,183,Travelpro > Travelpro > Travelpro > Travelpro > Delsey,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,7,Travelpro,1,4,1.0,1.0,1,1.0,1,cleaning_care;durability_protection;handle;lock_security;material_shell;overhead_bin_or_airline_fit;warranty_trial_return;wheels_mobility,8,0.42105263157894735,0.1973987132842501,0.3032258064516129,0.6191741399403815,183,Travelpro > Travelpro > Travelpro > Travelpro > Delsey,"[Travelpro]
It combines a 100% polycarbonate hard shell, aluminum corner guards, a textured finish that helps reduce visible scuffs or scratching, and a built-in TSA lock. [Travelpro]
For handling, it has the PrecisionGlide System with a Contour Grip, PowerScope Lite Handle, and MagnaTrac self-aligning magnetic spinner wheels for precise control and effortless rolling. [Travelpro]
Its reassurance is especially strong because the page lists a Limited Worry Free Warranty, a Trusted Companion Promise with five years of extra benefits after registration, airline or common-carrier damage repair coverage during that period, and a 100-day trial with return shipping paid. [Travelpro]
If the “traditional brand” requirement must be supported by explicit brand-history wording on the page, Delsey is the clearest alternative because its page says DELSEY PARIS has been committed to customers since 1946, and it also offers SECURITECH zip protection, corner protection, dual-density wheels, a 10-year limited worldwide warranty, and a 30-day return policy."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,7,Delsey,1,1,5.0,0.2,2,0.8,0,,0,0.0,0.09080566848171708,0.0,0.14149446702967675,183,Travelpro > Travelpro > Travelpro > Travelpro > Delsey,[Delsey]
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,7,INUSA,0,0,,0.0,6,0.0,0,,0,0.0,0.0,0.0,0.0,183,Travelpro > Travelpro > Travelpro > Travelpro > Delsey,
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,8,Monos,1,2,4.0,0.25,2,0.8,0,cleaning_care;durability_protection;electronics_convenience;lock_security;material_shell;packing_organization;weight,7,0.3684210526315789,0.06814703088726348,0.1267605633802817,0.3229943678774774,196,INUSA > INUSA > INUSA > Monos > Delsey > Travelpro > BEIS > Travelpro > Delsey > Monos > BEIS,"[INUSA] [Monos] [Delsey] [Travelpro] [BEIS]
You also give up features that other pages highlight, such as Travelpro’s USB-A and USB-C ports, water-resistant pocket, aluminum corner guards, and tracking-device sleeve; Delsey’s SECURITECH zipper and USB port; Monos’s aerospace-grade polycarbonate shell, removable compression pad, and included laundry and shoe bags; and BEIS’s built-in weight indicator, compression flap, and multiple specialty pouches. [Travelpro] [Delsey] [Monos] [BEIS]"
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,8,BEIS,1,2,7.0,0.14285714285714285,5,0.2,0,cleaning_care;durability_protection;electronics_convenience;lock_security;material_shell;packing_organization;weight,7,0.3684210526315789,0.05391483503576735,0.056338028169014086,0.2881559769969166,196,INUSA > INUSA > INUSA > Monos > Delsey > Travelpro > BEIS > Travelpro > Delsey > Monos > BEIS,"[INUSA] [Monos] [Delsey] [Travelpro] [BEIS]
You also give up features that other pages highlight, such as Travelpro’s USB-A and USB-C ports, water-resistant pocket, aluminum corner guards, and tracking-device sleeve; Delsey’s SECURITECH zipper and USB port; Monos’s aerospace-grade polycarbonate shell, removable compression pad, and included laundry and shoe bags; and BEIS’s built-in weight indicator, compression flap, and multiple specialty pouches. [Travelpro] [Delsey] [Monos] [BEIS]"
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,8,Travelpro,1,2,6.0,0.16666666666666666,4,0.4,0,cleaning_care;durability_protection;electronics_convenience;lock_security;material_shell;packing_organization;weight,7,0.3684210526315789,0.11087315327133972,0.18309859154929578,0.3233236299129781,196,INUSA > INUSA > INUSA > Monos > Delsey > Travelpro > BEIS > Travelpro > Delsey > Monos > BEIS,"[INUSA] [Monos] [Delsey] [Travelpro] [BEIS]
You also give up features that other pages highlight, such as Travelpro’s USB-A and USB-C ports, water-resistant pocket, aluminum corner guards, and tracking-device sleeve; Delsey’s SECURITECH zipper and USB port; Monos’s aerospace-grade polycarbonate shell, removable compression pad, and included laundry and shoe bags; and BEIS’s built-in weight indicator, compression flap, and multiple specialty pouches. [Travelpro] [Delsey] [Monos] [BEIS]"
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,8,Delsey,1,2,5.0,0.2,3,0.6,0,cleaning_care;durability_protection;electronics_convenience;lock_security;material_shell;packing_organization;weight,7,0.3684210526315789,0.043515141415741004,0.028169014084507043,0.2932792575888067,196,INUSA > INUSA > INUSA > Monos > Delsey > Travelpro > BEIS > Travelpro > Delsey > Monos > BEIS,"[INUSA] [Monos] [Delsey] [Travelpro] [BEIS]
You also give up features that other pages highlight, such as Travelpro’s USB-A and USB-C ports, water-resistant pocket, aluminum corner guards, and tracking-device sleeve; Delsey’s SECURITECH zipper and USB port; Monos’s aerospace-grade polycarbonate shell, removable compression pad, and included laundry and shoe bags; and BEIS’s built-in weight indicator, compression flap, and multiple specialty pouches. [Travelpro] [Delsey] [Monos] [BEIS]"
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,8,INUSA,1,3,1.0,1.0,1,1.0,1,capacity_volume;cleaning_care;dimensions;durability_protection;electronics_convenience;lock_security;material_shell;packing_organization;price_value;sustainability;weight;wheels_mobility,12,0.631578947368421,0.12972979608402943,0.17197452229299362,0.6280579270344392,196,INUSA > INUSA > INUSA > Monos > Delsey > Travelpro > BEIS > Travelpro > Delsey > Monos > BEIS,"[INUSA]
It is listed at a sale price of $116.99, weighs 5.9 lbs, uses lightweight PC/ABS-engineered hard-flex material, has a 360° Multiwheel System, includes a Travel Sentry Approved lock, and has dual interior organization with a fully zipped compartment, large mesh storage, and height-adjustable Flex straps. [INUSA]
What you may give up versus higher-priced options is capacity and premium features: INUSA lists 37.72 L, while Monos lists 39.9 L, Delsey lists 44 L, Travelpro lists 46 L, and BEIS lists 49-61 L. [INUSA] [Monos] [Delsey] [Travelpro] [BEIS]
You also give up features that other pages highlight, such as Travelpro’s USB-A and USB-C ports, water-resistant pocket, aluminum corner guards, and tracking-device sleeve; Delsey’s SECURITECH zipper and USB port; Monos’s aerospace-grade polycarbonate shell, removable compression pad, and included laundry and shoe bags; and BEIS’s built-in weight indicator, compression flap, and multiple specialty pouches."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,9,Monos,1,1,3.0,0.3333333333333333,3,0.6,0,cleaning_care;durability_protection;lock_security;material_shell;price_value;wheels_mobility,6,0.3157894736842105,0.04551755094833348,0.06666666666666667,0.23226140492650882,215,Travelpro > Delsey > Monos > INUSA > BEIS,"[Monos]
INUSA is the budget protection pick because it has an impact-resistant design, a PC/ABS hard-flex shell with a micro diamond water- and scratch-resistant finish, smooth gliding oversized zippers, and a Travel Sentry Approved lock that allows inspection and relocking without damage."
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,9,BEIS,1,1,5.0,0.2,5,0.2,0,,0,0.0,0.0,0.0,0.12333333333333334,215,Travelpro > Delsey > Monos > INUSA > BEIS,[BEIS]
03_2026_current_vs_2023_2024_geo_rewrite,baseline,baseline_curr/baseline_6_curr.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\baseline_curr\baseline_6_curr.txt,baseline_all_current_2026,,current_2026,6,10,6-10,9,Travelpro,1,1,1.0,1.0,1,1.0,1,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.07988679857476944,0.08333333333333333,0.3433896404167083,215,Travelpro > Delsey > Monos > INUSA > BEIS,"[Travelpro]
Delsey stands out for zipper security because it highlights a patented SECURITECH zip that is described as ultra-secure and resistant to intrusion, along with corner protection, a TSA-accepted lock, and a 100% polycarbonate shell."
